ID,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,target
TRAIN_0623,37,Private,188377,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,0
TRAIN_0624,69,Private,130413,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,2346,0,15,United-States,0
TRAIN_0625,48,Private,97176,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
TRAIN_0626,31,Private,242984,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0627,51,Private,216475,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1564,43,United-States,1
TRAIN_0628,27,Private,169815,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
TRAIN_0629,43,Federal-gov,347720,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,0
TRAIN_0630,63,Self-emp-not-inc,111306,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,10,United-States,0
TRAIN_0631,56,Private,155657,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,20,Yugoslavia,0
TRAIN_0632,43,Private,244172,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,,0
TRAIN_0633,53,Private,58985,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,0
TRAIN_0634,65,Private,180807,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,991,0,20,United-States,0
TRAIN_0635,40,Private,190290,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0636,23,Private,98283,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0
TRAIN_0637,50,Private,287927,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,16,United-States,0
TRAIN_0638,44,Local-gov,254134,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0
TRAIN_0639,62,,94931,Assoc-voc,11,Married-civ-spouse,,Husband,White,Male,3411,0,40,United-States,0
TRAIN_0640,29,,189765,5th-6th,3,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,0
TRAIN_0641,46,Local-gov,216414,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
TRAIN_0642,26,Private,108658,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0643,46,Private,109089,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,0
TRAIN_0644,41,Private,171351,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
TRAIN_0645,24,Private,122272,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,0
TRAIN_0646,39,Private,216129,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,35,Jamaica,0
TRAIN_0647,49,Private,195956,Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0,35,United-States,0
TRAIN_0648,48,Private,210424,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,914,0,40,United-States,0
TRAIN_0649,64,Private,61892,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,15,United-States,0
TRAIN_0650,42,Private,208875,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,El-Salvador,1
TRAIN_0651,33,Private,229716,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,0
TRAIN_0652,24,Private,403671,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
TRAIN_0653,54,Private,221915,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,50,United-States,0
TRAIN_0654,57,Local-gov,190561,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0,30,United-States,0
TRAIN_0655,65,,137354,Some-college,10,Married-civ-spouse,,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,0
TRAIN_0656,25,Private,259688,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
TRAIN_0657,45,Federal-gov,311671,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,0
TRAIN_0658,31,Private,273324,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,16,United-States,0
TRAIN_0659,67,Private,105252,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,7978,0,35,United-States,0
TRAIN_0660,44,Private,111275,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,56,United-States,0
TRAIN_0661,28,Private,213276,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
TRAIN_0662,22,Private,60331,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,0
TRAIN_0663,32,Private,124187,9th,5,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,0
TRAIN_0664,36,Private,213008,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0665,32,Private,131584,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,1
TRAIN_0666,44,Self-emp-inc,456236,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,1
TRAIN_0667,28,Private,115677,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,United-States,0
TRAIN_0668,38,Private,173047,Bachelors,13,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,213,40,Philippines,0
TRAIN_0669,32,Private,226883,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Germany,0
TRAIN_0670,42,State-gov,136996,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,48,United-States,0
TRAIN_0671,21,Private,222490,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
TRAIN_0672,47,Private,82797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
TRAIN_0673,41,Private,353541,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,0
TRAIN_0674,29,Private,228346,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
TRAIN_0675,72,,177121,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,3,United-States,0
TRAIN_0676,39,Private,192251,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,1
TRAIN_0677,28,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0678,59,Private,453067,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,1
TRAIN_0679,31,Private,39054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,0
TRAIN_0680,37,Private,218490,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,El-Salvador,1
TRAIN_0681,28,Private,189346,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
TRAIN_0682,59,Private,100313,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
TRAIN_0683,50,Private,126592,HS-grad,9,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
TRAIN_0684,27,Self-emp-not-inc,208577,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
TRAIN_0685,36,Private,153078,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,60,,1
TRAIN_0686,17,,170320,11th,7,Never-married,,Own-child,White,Female,0,0,8,United-States,0
TRAIN_0687,48,State-gov,170142,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1
TRAIN_0688,21,Private,176486,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,White,Female,0,0,60,United-States,0
TRAIN_0689,71,Private,97870,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,0
TRAIN_0690,32,Private,118551,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,1
TRAIN_0691,18,Private,352640,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
TRAIN_0692,32,Private,398988,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0693,26,Private,34803,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
TRAIN_0694,37,Private,421633,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,1
TRAIN_0695,37,Private,185567,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,1
TRAIN_0696,46,,206357,5th-6th,3,Married-civ-spouse,,Wife,White,Female,0,0,40,Mexico,0
TRAIN_0697,19,Private,343200,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
TRAIN_0698,23,Private,169104,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,25,United-States,0
TRAIN_0699,33,,190027,HS-grad,9,Never-married,,Unmarried,Black,Female,0,0,20,United-States,0
TRAIN_0700,30,State-gov,137613,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,17,Taiwan,0
TRAIN_0701,57,Private,262642,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
TRAIN_0702,45,Private,167187,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1
TRAIN_0703,20,Private,470875,HS-grad,9,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,32,United-States,0
TRAIN_0704,18,,152641,10th,6,Never-married,,Own-child,White,Male,0,0,40,United-States,0
TRAIN_0705,44,State-gov,175696,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
TRAIN_0706,54,Private,188186,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,20,Hungary,0
TRAIN_0707,46,Private,276087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,United-States,0
TRAIN_0708,17,Private,240143,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,0
TRAIN_0709,34,Private,226296,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
TRAIN_0710,35,Private,112158,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
TRAIN_0711,42,Private,212894,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407,0,40,United-States,0
TRAIN_0712,56,Private,77415,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
TRAIN_0713,23,Private,242375,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
TRAIN_0714,46,Local-gov,297759,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
TRAIN_0715,57,Local-gov,110417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,1
TRAIN_0716,30,Self-emp-inc,153549,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
TRAIN_0717,51,Private,215404,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,15024,0,40,United-States,1
TRAIN_0718,43,Private,112967,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
TRAIN_0719,37,Private,179671,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0
TRAIN_0720,36,Private,346478,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,45,United-States,1
TRAIN_0721,31,Private,442429,HS-grad,9,Separated,Craft-repair,Unmarried,White,Female,0,0,40,Mexico,0
TRAIN_0722,28,Private,108574,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,0
TRAIN_0723,44,Self-emp-not-inc,127482,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,England,1
TRAIN_0724,32,Private,86723,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,52,United-States,0
TRAIN_0725,35,Private,255635,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,Mexico,0
TRAIN_0726,24,Private,24243,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1590,40,United-States,0
TRAIN_0727,26,Private,216010,HS-grad,9,Separated,Exec-managerial,Own-child,White,Female,0,0,40,United-States,0
TRAIN_0728,28,Private,375482,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0729,65,Self-emp-inc,139272,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,United-States,1
TRAIN_0730,23,Private,336360,7th-8th,4,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,0
TRAIN_0731,48,,185291,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,6,United-States,0
TRAIN_0732,36,Private,228157,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Laos,0
TRAIN_0733,60,Private,276009,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,Philippines,0
TRAIN_0734,26,Local-gov,180957,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
TRAIN_0735,39,Private,165799,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
TRAIN_0736,33,Private,248584,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,0
TRAIN_0737,38,Private,128033,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
TRAIN_0738,44,Private,159960,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
TRAIN_0739,42,Private,99254,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,1
TRAIN_0740,47,Local-gov,203067,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
TRAIN_0741,29,Private,439263,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,35,Peru,0
TRAIN_0742,63,Self-emp-inc,165667,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
TRAIN_0743,30,Self-emp-inc,173858,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1902,40,South,1
TRAIN_0744,47,Private,33710,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,60,United-States,1
TRAIN_0745,29,Private,191722,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,54,United-States,1
TRAIN_0746,51,State-gov,194475,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
TRAIN_0747,28,Private,111696,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,1974,40,United-States,0
TRAIN_0748,30,Private,39054,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,1
TRAIN_0749,54,Private,391016,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
TRAIN_0750,22,Private,139190,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,0
TRAIN_0751,21,,102323,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,0
TRAIN_0752,46,,177305,Assoc-voc,11,Married-civ-spouse,,Wife,Black,Female,0,0,35,United-States,1
TRAIN_0753,36,Private,33887,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0754,36,Private,189674,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,28,,0
TRAIN_0755,26,Private,557236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0756,43,Private,193494,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
TRAIN_0757,40,Private,105936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,United-States,0
TRAIN_0758,31,Local-gov,47276,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,United-States,1
TRAIN_0759,25,Private,218667,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
TRAIN_0760,44,Private,155930,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1
TRAIN_0761,56,Self-emp-not-inc,346635,Masters,14,Divorced,Sales,Unmarried,White,Female,0,2339,60,United-States,0
TRAIN_0762,48,Private,141511,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
TRAIN_0763,26,,132749,Bachelors,13,Never-married,,Not-in-family,White,Female,0,0,80,United-States,0
TRAIN_0764,59,Private,230899,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,0
TRAIN_0765,26,Private,280093,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
TRAIN_0766,20,,117618,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,0
TRAIN_0767,38,Private,331395,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,3942,0,84,Portugal,0
TRAIN_0768,55,Private,70088,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
TRAIN_0769,39,State-gov,152023,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
TRAIN_0770,37,Private,196338,9th,5,Separated,Priv-house-serv,Unmarried,White,Female,0,0,16,Mexico,0
TRAIN_0771,35,Private,156728,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
TRAIN_0772,59,Private,368005,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
TRAIN_0773,22,Private,236769,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,England,0
TRAIN_0774,44,,136419,10th,6,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
TRAIN_0775,39,Private,286789,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
TRAIN_0776,27,Private,107236,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
TRAIN_0777,42,Private,175943,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,7298,0,35,United-States,1
TRAIN_0778,53,Private,285621,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
TRAIN_0779,56,Private,116143,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,44,United-States,1
TRAIN_0780,25,Private,215384,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0781,42,Local-gov,246862,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States,0
TRAIN_0782,50,Private,123174,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,37,,1
TRAIN_0783,21,Private,322144,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0784,32,Local-gov,191731,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
TRAIN_0785,22,Private,251073,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
TRAIN_0786,36,Private,182074,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,0
TRAIN_0787,52,Private,318975,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Cuba,0
TRAIN_0788,27,Private,233421,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,0
TRAIN_0789,28,Private,444304,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
TRAIN_0790,25,Private,190628,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Columbia,0
TRAIN_0791,38,Self-emp-inc,312232,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
TRAIN_0792,34,Private,106014,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
TRAIN_0793,36,Federal-gov,359249,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0
TRAIN_0794,30,Private,1184622,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,0
